Gene name	Human gene name	Human homology type	Human orthology confidence [0 low, 1 high]
Krtap10-34	KRTAP10-6	ortholog_many2many	0
Krtap10-34	KRTAP12-1	ortholog_many2many	0
Krtap10-34	KRTAP12-2	ortholog_many2many	0
Krtap10-34	KRTAP12-3	ortholog_many2many	0
Krtap10-34	KRTAP9-1	ortholog_many2many	0
Krtap10-34	KRTAP10-4	ortholog_many2many	0
Krtap10-34	KRTAP10-11	ortholog_many2many	1
Krtap10-34	KRTAP4-5	ortholog_many2many	0
Gm52988			
Krtap10-27	KRTAP10-9	ortholog_many2many	1
Krtap10-27	KRTAP10-6	ortholog_many2many	0
Krtap10-27	KRTAP12-1	ortholog_many2many	0
Krtap10-27	KRTAP12-2	ortholog_many2many	0
Krtap10-27	KRTAP12-3	ortholog_many2many	0
Krtap10-27	KRTAP9-1	ortholog_many2many	0
Krtap10-27	KRTAP10-4	ortholog_many2many	0
Krtap10-27	KRTAP10-11	ortholog_many2many	1
Krtap10-27	KRTAP4-5	ortholog_many2many	0
Krtap10-4	KRTAP10-9	ortholog_many2many	1
Krtap10-4	KRTAP10-6	ortholog_many2many	0
Krtap10-4	KRTAP12-1	ortholog_many2many	0
Krtap10-4	KRTAP12-2	ortholog_many2many	0
Krtap10-4	KRTAP12-3	ortholog_many2many	0
Krtap10-4	KRTAP9-1	ortholog_many2many	0
Krtap10-4	KRTAP10-4	ortholog_many2many	0
Krtap10-4	KRTAP10-11	ortholog_many2many	0
Krtap10-4	KRTAP4-5	ortholog_many2many	0
Gm25755	RNU6-1285P	ortholog_one2one	0
Gm37131			
Krtap10-10	KRTAP10-9	ortholog_many2many	0
Krtap10-10	KRTAP10-6	ortholog_many2many	0
Krtap10-10	KRTAP12-1	ortholog_many2many	0
Krtap10-10	KRTAP12-2	ortholog_many2many	0
Krtap10-10	KRTAP12-3	ortholog_many2many	0
Krtap10-10	KRTAP9-1	ortholog_many2many	0
Krtap10-10	KRTAP10-4	ortholog_many2many	0
Krtap10-10	KRTAP10-11	ortholog_many2many	0
Krtap10-10	KRTAP4-5	ortholog_many2many	0
Gm37037			
Krtap10-35	KRTAP10-9	ortholog_many2many	0
Krtap10-35	KRTAP10-6	ortholog_many2many	0
Krtap10-35	KRTAP12-1	ortholog_many2many	0
Krtap10-35	KRTAP12-2	ortholog_many2many	0
Krtap10-35	KRTAP12-3	ortholog_many2many	0
Krtap10-35	KRTAP9-1	ortholog_many2many	0
Krtap10-35	KRTAP10-4	ortholog_many2many	0
Krtap10-35	KRTAP10-11	ortholog_many2many	0
Krtap10-35	KRTAP4-5	ortholog_many2many	0
Ccnl1	CCNL1	ortholog_one2one	1
Krtap10-24	KRTAP10-9	ortholog_many2many	0
Krtap10-24	KRTAP10-6	ortholog_many2many	0
Krtap10-24	KRTAP12-1	ortholog_many2many	0
Krtap10-24	KRTAP12-2	ortholog_many2many	0
Krtap10-24	KRTAP12-3	ortholog_many2many	0
Krtap10-24	KRTAP9-1	ortholog_many2many	0
Krtap10-24	KRTAP10-4	ortholog_many2many	0
Krtap10-24	KRTAP10-11	ortholog_many2many	0
Krtap10-24	KRTAP4-5	ortholog_many2many	0
Lrrc3	LRRC3	ortholog_one2one	1
Trpm2	TRPM2	ortholog_one2one	1
Gm20395			
Kcnv2	KCNV2	ortholog_one2one	1
Gm18807			
1700003O11Rik			
Kdm1b	KDM1B	ortholog_one2one	1
Gm58813			
4933434P08Rik			
Gm50113			
Gm54412			
Cyp2d33-ps			
Pum3	PUM3	ortholog_one2one	1
Gm49429			
Cyp2d34-ps			
Gm54413			
Gm50013			
Cyp2d34	CYP2D6	ortholog_one2many	1
Gm16580			
Gm16477			
Hba-ps4			
Gm4585			
Gm58814			
Gm44547			
Gm44546			
1700095A13Rik			
Gm33146			
Gpr26	GPR26	ortholog_one2one	1
Rhag	RHAG	ortholog_one2one	1
Cyp2d13	CYP2D6	ortholog_one2many	1
Gm50361			
Ush1c	USH1C	ortholog_one2one	1
Gm58815			
Gm58816			
Gm54414			
Gm58817			
Cyp2d35-ps			
Gm4230			
Gm52334			
Gm50370			
Cyp2d36-ps			
4833419F23Rik			
Cyp2d39-ps			
Rfng	RFNG	ortholog_one2one	1
Gm49433			
Cyp2d40	CYP2D6	ortholog_one2many	0
Gm20574			
Camk2n2	CAMK2N2	ortholog_one2one	1
9130008F23Rik	C6orf141	ortholog_one2one	0
Ece2	ECE2	ortholog_one2one	1
Cyp2d41-ps			
Glyatl3	GLYATL3	ortholog_one2one	1
Apoa1	APOA1	ortholog_one2one	1
Vgll4	VGLL4	ortholog_one2one	1
Zfp207	ZNF207	ortholog_one2one	1
Gm55957	RNU1-61P	ortholog_one2one	0
Gm56251			
Cenpq	CENPQ	ortholog_one2one	1
Ankrd68			
Gm54421			
Cyp2d26	CYP2D6	ortholog_one2many	1
Cspg5	CSPG5	ortholog_one2one	1
Dek	DEK	ortholog_one2one	1
Gm25090			
Gm13422			
Gm14219			
Gm11445			
Gm49435			
Gm11446			
Nxph2	NXPH2	ortholog_one2one	1
Gm7086			
Gm58818			
Daxx	DAXX	ortholog_one2one	1
Gm58819			
Gm38309			
Gm14220			
Gm826			
A930012L18Rik			
1700065I16Rik			
Ighv5-2			
Gsdmcl1			
Gm58820			
Gm4248			
Ighv5-9-1			
Gsdmcl2			
Gm58821			
Gm35106			
Gm50086			
Mafb	MAFB	ortholog_one2one	1
Gm37078			
Gsdmcl-ps			
Gm56253			
Gm19024			
Ighv5-15			
Gm41663			
Spopl	SPOPL	ortholog_one2one	1
4930449I04Rik			
Gm58822			
Gm58823			
Gm43093			
Gm6546			
Ighv7-2	IGHV3-49	ortholog_many2many	0
Ighv7-2	IGHV3-15	ortholog_many2many	0
Ighv7-2	IGHV3-73	ortholog_many2many	0
Ighv7-2	IGHV3OR15-7	ortholog_many2many	0
Ighv7-2	IGHV3-72	ortholog_many2many	0
Gm43092			
Gm34804			
Tamm41	TAMM41	ortholog_one2one	1
Gm43601			
Veph1	VEPH1	ortholog_one2one	1
Apol10c-ps			
Gm17824			
Ighv7-4	IGHV3-49	ortholog_many2many	0
Ighv7-4	IGHV3-15	ortholog_many2many	1
Ighv7-4	IGHV3-73	ortholog_many2many	0
Ighv7-4	IGHV3OR15-7	ortholog_many2many	0
Ighv7-4	IGHV3-72	ortholog_many2many	0
Gm5477			
Gm3010			
Ly6a2			
Gm43427			
Gm58824			
Ighv3-6			
Gm41733			
Sirt4	SIRT4	ortholog_one2one	1
Gm31265			
Ighv15-2	IGHV1-45	ortholog_many2many	0
Ighv15-2	IGHV1-3	ortholog_many2many	0
Ighv15-2	IGHV1-69	ortholog_many2many	0
Ighv15-2		ortholog_many2many	0
Ighv15-2	IGHV1-2	ortholog_many2many	0
Ighv15-2	IGHV1-46	ortholog_many2many	0
Ighv15-2	IGHV1-69-2	ortholog_many2many	0
Ighv15-2	IGHV1OR15-1	ortholog_many2many	0
Ighv15-2	IGHV1OR15-9	ortholog_many2many	0
Ighv15-2	IGHV1-69D	ortholog_many2many	0
Ighv15-2	IGHV1-58	ortholog_many2many	0
Ighv15-2	IGHV1OR21-1	ortholog_many2many	0
Ighv15-2	IGHV1-18	ortholog_many2many	1
Ighv15-2	IGHV1-24	ortholog_many2many	1
Cyp2d37-ps			
Ighv1-9	IGHV1-45	ortholog_many2many	0
Ighv1-9	IGHV1-3	ortholog_many2many	0
Ighv1-9	IGHV1-69	ortholog_many2many	0
Ighv1-9		ortholog_many2many	0
Ighv1-9	IGHV1-2	ortholog_many2many	0
Ighv1-9	IGHV1-46	ortholog_many2many	0
Ighv1-9	IGHV1-69-2	ortholog_many2many	0
Ighv1-9	IGHV1OR15-1	ortholog_many2many	0
Ighv1-9	IGHV1OR15-9	ortholog_many2many	0
Ighv1-9	IGHV1-69D	ortholog_many2many	0
Ighv1-9	IGHV1-58	ortholog_many2many	0
Ighv1-9	IGHV1OR21-1	ortholog_many2many	0
Ighv1-9	IGHV1-18	ortholog_many2many	1
Ighv1-9	IGHV1-24	ortholog_many2many	1
Ighv1-18	IGHV1-45	ortholog_many2many	0
Ighv1-18	IGHV1-3	ortholog_many2many	0
Ighv1-18	IGHV1-69	ortholog_many2many	0
Ighv1-18		ortholog_many2many	0
Ighv1-18	IGHV1-2	ortholog_many2many	0
Ighv1-18	IGHV1-46	ortholog_many2many	0
Ighv1-18	IGHV1-69-2	ortholog_many2many	0
Ighv1-18	IGHV1OR15-1	ortholog_many2many	0
Ighv1-18	IGHV1OR15-9	ortholog_many2many	0
Ighv1-18	IGHV1-69D	ortholog_many2many	0
Ighv1-18	IGHV1-58	ortholog_many2many	0
Ighv1-18	IGHV1OR21-1	ortholog_many2many	0
Ighv1-18	IGHV1-18	ortholog_many2many	1
Ighv1-18	IGHV1-24	ortholog_many2many	1
Gm58825			
Gm58826			
Gm58827			
Gm58828			
Cyp2d38-ps			
Gm4013			
Nsmaf	NSMAF	ortholog_one2one	1
Gm7489			
Gm43622			
Gm26933			
Ighv1-19	IGHV1-45	ortholog_many2many	0
Ighv1-19	IGHV1-3	ortholog_many2many	0
Ighv1-19	IGHV1-69	ortholog_many2many	0
Ighv1-19		ortholog_many2many	0
Ighv1-19	IGHV1-2	ortholog_many2many	0
Ighv1-19	IGHV1-46	ortholog_many2many	0
Ighv1-19	IGHV1-69-2	ortholog_many2many	0
Ighv1-19	IGHV1OR15-1	ortholog_many2many	0
Ighv1-19	IGHV1OR15-9	ortholog_many2many	0
Ighv1-19	IGHV1-69D	ortholog_many2many	0
Ighv1-19	IGHV1-58	ortholog_many2many	0
Ighv1-19	IGHV1OR21-1	ortholog_many2many	0
Ighv1-19	IGHV1-18	ortholog_many2many	1
Ighv1-19	IGHV1-24	ortholog_many2many	1
Apoc3	APOC3	ortholog_one2one	0
Gm58830			
Gm41724			
Ighv1-20	IGHV1-45	ortholog_many2many	0
Ighv1-20	IGHV1-3	ortholog_many2many	0
Ighv1-20	IGHV1-69	ortholog_many2many	0
Ighv1-20		ortholog_many2many	0
Ighv1-20	IGHV1-2	ortholog_many2many	0
Ighv1-20	IGHV1-46	ortholog_many2many	0
Ighv1-20	IGHV1-69-2	ortholog_many2many	0
Ighv1-20	IGHV1OR15-1	ortholog_many2many	0
Ighv1-20	IGHV1OR15-9	ortholog_many2many	0
Ighv1-20	IGHV1-69D	ortholog_many2many	0
Ighv1-20	IGHV1-58	ortholog_many2many	0
Ighv1-20	IGHV1OR21-1	ortholog_many2many	0
Ighv1-20	IGHV1-18	ortholog_many2many	1
Ighv1-20	IGHV1-24	ortholog_many2many	1
C1qtnf6	C1QTNF6	ortholog_one2one	1
Gm24265			
Ighv1-36	IGHV1-45	ortholog_many2many	0
Ighv1-36	IGHV1-3	ortholog_many2many	0
Ighv1-36	IGHV1-69	ortholog_many2many	0
Ighv1-36		ortholog_many2many	0
Ighv1-36	IGHV1-2	ortholog_many2many	0
Ighv1-36	IGHV1-46	ortholog_many2many	0
Ighv1-36	IGHV1-69-2	ortholog_many2many	0
Ighv1-36	IGHV1OR15-1	ortholog_many2many	0
Ighv1-36	IGHV1OR15-9	ortholog_many2many	0
Ighv1-36	IGHV1-69D	ortholog_many2many	0
Ighv1-36	IGHV1-58	ortholog_many2many	0
Ighv1-36	IGHV1OR21-1	ortholog_many2many	0
Ighv1-36	IGHV1-18	ortholog_many2many	1
Ighv1-36	IGHV1-24	ortholog_many2many	1
Gm24407			
Prkag2	PRKAG2	ortholog_one2one	1
Gm41666			
Ighv1-37	IGHV1-45	ortholog_many2many	0
Ighv1-37	IGHV1-3	ortholog_many2many	0
Ighv1-37	IGHV1-69	ortholog_many2many	0
Ighv1-37		ortholog_many2many	0
Ighv1-37	IGHV1-2	ortholog_many2many	0
Ighv1-37	IGHV1-46	ortholog_many2many	0
Ighv1-37	IGHV1-69-2	ortholog_many2many	0
Ighv1-37	IGHV1OR15-1	ortholog_many2many	0
Ighv1-37	IGHV1OR15-9	ortholog_many2many	0
Ighv1-37	IGHV1-69D	ortholog_many2many	0
Ighv1-37	IGHV1-58	ortholog_many2many	0
Ighv1-37	IGHV1OR21-1	ortholog_many2many	0
Ighv1-37	IGHV1-18	ortholog_many2many	1
Ighv1-37	IGHV1-24	ortholog_many2many	1
Gm58831			
Pparg	PPARG	ortholog_one2one	1
Ighv1-52	IGHV1-45	ortholog_many2many	1
Ighv1-52	IGHV1-3	ortholog_many2many	0
Ighv1-52	IGHV1-69	ortholog_many2many	1
Ighv1-52		ortholog_many2many	0
Ighv1-52	IGHV1-2	ortholog_many2many	0
Ighv1-52	IGHV1-46	ortholog_many2many	1
Ighv1-52	IGHV1-69-2	ortholog_many2many	1
Ighv1-52	IGHV1OR15-1	ortholog_many2many	0
Ighv1-52	IGHV1OR15-9	ortholog_many2many	0
Ighv1-52	IGHV1-69D	ortholog_many2many	1
Ighv1-52	IGHV1-58	ortholog_many2many	1
Ighv1-52	IGHV1OR21-1	ortholog_many2many	0
Ighv1-52	IGHV1-18	ortholog_many2many	1
Ighv1-52	IGHV1-24	ortholog_many2many	1
Gm58832			
Gm58833			
Gm30889			
Gm58835			
Selenop	SELENOP	ortholog_one2one	1
Gm15337			
Ighv1-59	IGHV1-45	ortholog_many2many	1
Ighv1-59	IGHV1-3	ortholog_many2many	0
Ighv1-59	IGHV1-69	ortholog_many2many	1
Ighv1-59		ortholog_many2many	0
Ighv1-59	IGHV1-2	ortholog_many2many	0
Ighv1-59	IGHV1-46	ortholog_many2many	1
Ighv1-59	IGHV1-69-2	ortholog_many2many	1
Ighv1-59	IGHV1OR15-1	ortholog_many2many	0
Ighv1-59	IGHV1OR15-9	ortholog_many2many	0
Ighv1-59	IGHV1-69D	ortholog_many2many	1
Ighv1-59	IGHV1-58	ortholog_many2many	1
Ighv1-59	IGHV1OR21-1	ortholog_many2many	0
Ighv1-59	IGHV1-18	ortholog_many2many	1
Ighv1-59	IGHV1-24	ortholog_many2many	1
Gm48581			
Gm54446	RNU1-64P	ortholog_one2one	1
Tmem170b	TMEM170B	ortholog_one2one	1
Gm35720			
Ighv1-69	IGHV1-45	ortholog_many2many	1
Ighv1-69	IGHV1-3	ortholog_many2many	0
Ighv1-69	IGHV1-69	ortholog_many2many	1
Ighv1-69		ortholog_many2many	0
Ighv1-69	IGHV1-2	ortholog_many2many	0
Ighv1-69	IGHV1-46	ortholog_many2many	1
Ighv1-69	IGHV1-69-2	ortholog_many2many	1
Ighv1-69	IGHV1OR15-1	ortholog_many2many	0
Ighv1-69	IGHV1OR15-9	ortholog_many2many	0
Ighv1-69	IGHV1-69D	ortholog_many2many	1
Ighv1-69	IGHV1-58	ortholog_many2many	1
Ighv1-69	IGHV1OR21-1	ortholog_many2many	0
Ighv1-69	IGHV1-18	ortholog_many2many	1
Ighv1-69	IGHV1-24	ortholog_many2many	1
Gm58836			
Gm58837			
Gm58838			
Gm47528			
Gm5082			
Apoa4	APOA4	ortholog_one2one	1
Ighv8-12	IGHV2-70D	ortholog_many2many	1
Ighv8-12	IGHV2-70	ortholog_many2many	1
Ighv8-12	IGHV2-5	ortholog_many2many	1
Ighv8-12	IGHV2OR16-5	ortholog_many2many	1
Ighv8-12	IGHV2-26	ortholog_many2many	1
Gm58839			
Gm58840			
Gm58841			
Gm58842			
Ighv1-74	IGHV1-45	ortholog_many2many	0
Ighv1-74	IGHV1-3	ortholog_many2many	0
Ighv1-74	IGHV1-69	ortholog_many2many	0
Ighv1-74		ortholog_many2many	0
Ighv1-74	IGHV1-2	ortholog_many2many	0
Ighv1-74	IGHV1-46	ortholog_many2many	0
Ighv1-74	IGHV1-69-2	ortholog_many2many	0
Ighv1-74	IGHV1OR15-1	ortholog_many2many	0
Ighv1-74	IGHV1OR15-9	ortholog_many2many	0
Ighv1-74	IGHV1-69D	ortholog_many2many	0
Ighv1-74	IGHV1-58	ortholog_many2many	0
Ighv1-74	IGHV1OR21-1	ortholog_many2many	0
Ighv1-74	IGHV1-18	ortholog_many2many	1
Ighv1-74	IGHV1-24	ortholog_many2many	0
Gm37822			
Gm4402			
Gm26442	RNU1-133P	ortholog_one2one	0
Adtrp	ADTRP	ortholog_one2one	1
Gm36973			
Gm31437			
Gm58843			
Tpi-rs2			
Gm58844			
Gm49382			
Gm58845			
Nek11	NEK11	ortholog_one2one	1
Gm37330			
Gm49692			
Chia1	CHIA	ortholog_one2many	0
Gm48668			
Gm30961			
Gm49690			
Gm22394		ortholog_one2one	1
Gm49929			
Gm22871		ortholog_one2one	1
Mrto4-ps1			
Top1	TOP1	ortholog_one2one	1
Cfap410	CFAP410	ortholog_one2one	1
Rps15a-ps2			
Tapbp	TAPBP	ortholog_one2one	1
Gm49698			
Gm48669			
Gm6788			
Gm4012			
Gm26942			
Slc1a1	SLC1A1	ortholog_one2one	1
Gm48688			
Gm49699			
Senp1	SENP1	ortholog_one2one	1
Gm46630			
Gm58846			
Gm28503			
1700030C10Rik			
Gm58847			
Gm58848			
3110053B16Rik			
Gm56493			
C330008A17Rik			
Zfp125			
Asap2	ASAP2	ortholog_one2one	1
Gm58849			
Gm58850			
Gm36416			
Gm52356			
Gm58851			
Gm58852			
Gm58853			
Gm15972			
Gm13331			
Sh3d2c-ps1			
Gm56256	RN7SKP119	ortholog_one2one	0
Gm13392			
Gm58854			
Gm58855			
Hnmt	HNMT	ortholog_one2one	1
Gm58856			
Pfkl	PFKL	ortholog_one2one	1
Gm58857			
Gm58858			
Gm37698			
Gm22157	RNU6-917P	ortholog_one2many	0
Omd	OMD	ortholog_one2one	1
Gm56498			
Gm15958			
Gm15619			
Apoa5	APOA5	ortholog_one2one	1
Ogn	OGN	ortholog_one2one	1
Gm5822			
Gm58859			
Spata6l	SPATA6L	ortholog_one2one	1
Gm41681			
Gm58860			
Gm56489			
Gm41675			
Gm50049			
Gm50412			
Gm58861			
Nol8	NOL8	ortholog_one2one	1
Gm58862			
Zbtb22	ZBTB22	ortholog_one2one	1
Gm58863			
Gm58864			
Gm58865			
Gm58866			
Gm16344			
Gm31294			
Ptx3	PTX3	ortholog_one2one	1
Gm44079			
Tsen2	TSEN2	ortholog_one2one	1
Rgl2	RGL2	ortholog_one2one	1
Gm47544			
A730085E03Rik			
Gm50014			
Gm17952			
Aste1	ASTE1	ortholog_one2one	1
Gm6555			
Gm38356			
Pld1	PLD1	ortholog_one2one	1
Gm58867			
Gm58868			
Gm58869			
Gm58870			
Gm56491			
Gm58871			
Gm11803			
Gm11801			
Gm22473			
Gm58872			
Gm11804			
Gm11795			
Gm52342			
Gm11794			
Gm23860			
Gm11800			
Gm58873			
Gm58874			
Rars2	RARS2	ortholog_one2one	1
Tbpl2	TBPL2	ortholog_one2one	1
Gm58875			
Gm41702			
Gm25668			
Gm58876			
Pfkm	PFKM	ortholog_one2one	1
Cd34	CD34	ortholog_one2one	1
Gm58877			
Gm58878			
Mkrn2os	MKRN2OS	ortholog_one2one	1
Gm53018			
Gm16283			
Mkrn2	MKRN2	ortholog_one2one	1
Aire	AIRE	ortholog_one2one	1
Plcg1	PLCG1	ortholog_one2one	1
Gm58879			
			
Gm33860			
Gm44157			
Tmem209	TMEM209	ortholog_one2one	1
Gm58880			
Gm41741			
Gm32870			
Zpr1	ZPR1	ortholog_one2one	1
Gm58881			
Gm58882			
St8sia3os			
Pfdn6	PFDN6	ortholog_one2one	1
Gm50425			
Rcl1	RCL1	ortholog_one2one	1
Car8	CA8	ortholog_one2one	1
Ndel1	NDEL1	ortholog_one2one	1
Gm37334			
9630010A21Rik			
Psmd2	PSMD2	ortholog_one2one	1
Rbm44	RBM44	ortholog_one2one	1
Asb8	ASB8	ortholog_one2one	1
Gm11799			
Gm56183			
Gm37386			
Gm11810			
Rab2a	RAB2A	ortholog_one2one	1
Mir101b			
Gm5518			
Gda	GDA	ortholog_one2one	1
Gm50037			
Wdr46	WDR46	ortholog_one2one	1
Gm7776			
Ccdc184	CCDC184	ortholog_one2one	1
Or10ad1c	OR10AD1	ortholog_one2many	1
Ramp1	RAMP1	ortholog_one2one	1
Gm11809			
Slc35a1	SLC35A1	ortholog_one2one	1
Or10ad1	OR10AD1	ortholog_one2many	1
Or10ad1b	OR10AD1	ortholog_one2many	1
Gm58884			
Bud13	BUD13	ortholog_one2one	1
Gm58885			
Gm58886			
Gm58887			
Gm58888			
Nme7	NME7	ortholog_one2one	1
H1f7	H1-7	ortholog_one2one	0
Zfp641	ZNF641	ortholog_one2one	1
Gm58889			
Gm58890			
Gm58891			
Prkag2os2			
Gm58892			
Gm58893			
Gm58894			
Gm19088			
Gm58895			
Gm55963			
Galntl5	GALNTL5	ortholog_one2one	1
Gm58896			
Gm58897			
Rnf222	RNF222	ortholog_one2one	1
Iars1	IARS1	ortholog_one2one	1
Gm31707			
Gm58898			
Gm31792			
Gm56184	RN7SKP179	ortholog_one2one	0
Gm58899			
Chd7	CHD7	ortholog_one2one	1
Gm58900			
Gm50419			
Rpl26	RPL26	ortholog_one2one	1
Gm58901			
Gm50420			
Gm50421			
B3galt4	B3GALT4	ortholog_one2one	1
Gm6960			
Or8s16	OR8S1	ortholog_one2one	0
Gm58902			
Or8s5			
Gm58903			
Gm52358			
Rps18	RPS18	ortholog_one2one	1
Or8s2			
Gm50237			
F830016B08Rik			
Gm49443			
Tomm22	TOMM22	ortholog_one2one	1
Gm3443			
Gm22608			
			
Odf4			
1110059E24Rik	C9orf85	ortholog_one2one	1
Iigp1			
Gm21989			
Gm5977			
Smim3	SMIM3	ortholog_one2one	1
Itgb1bp1	ITGB1BP1	ortholog_one2one	1
4931429L15Rik			
Gm27206			
Dctn4	DCTN4	ortholog_one2one	1
Gps1	GPS1	ortholog_one2one	1
Zhx3	ZHX3	ortholog_one2one	1
Gm55964			
Pxn	PXN	ortholog_one2one	1
Josd1	JOSD1	ortholog_one2one	1
Gm31374			
Gm49520			
Gtpbp1	GTPBP1	ortholog_one2one	1
Gm47144			
Gm37411			
Gm22659			
Cd46	CD46	ortholog_one2one	0
Gm22805	RNU6-1095P	ortholog_one2one	0
Abhd17b	ABHD17B	ortholog_one2one	1
Gm8863			
Megf11	MEGF11	ortholog_one2one	1
Gm19018			
Gm8483			
Gm21063			
Gm11447			
Or2t35	OR2T2	ortholog_one2many	1
Or2t35	OR2T35	ortholog_one2many	1
Lpin3	LPIN3	ortholog_one2one	1
Gm58922			
Vps52	VPS52	ortholog_one2one	1
Gm52396			
Gm6734			
Gm58923			
Il3ra			
Gm56663			
Gm58924			
Gm50302			
Gm36043			
Gm4462			
Gm50394			
Gm34235			
Eif4g1	EIF4G1	ortholog_one2one	1
Gm58925			
Gm27042			
4933429K18Rik			
Gm58926			
Gm58927			
Gm58928			
Gm58929			
Cfap206	CFAP206	ortholog_one2one	1
Cpxm2	CPXM2	ortholog_one2one	1
Gm20535			
Gm58930			
Gm58933			
Cpsf3	CPSF3	ortholog_one2one	1
Gm58934			
Gm58936			
Mir29b-2	MIR29B2	ortholog_one2one	1
Mir29c	MIR29C	ortholog_one2one	1
Gm37366			
Gm37132			
Gm58937			
Atp1b1	ATP1B1	ortholog_one2one	1
Gm58938			
Gm25394	SNORA84	ortholog_one2many	1
Gm32629			
Gm23482			
Gm19334			
Gm58939			
Spata31e1			
Gm58940			
Gm56650			
Gm58941			
Gm47977			
Gm7251			
Gm32027			
Gm43516			
Gm19011			
Gm37098			
Gm48009			
Chil3	CHIA	ortholog_one2many	1
Gm10784			
Gm17611			
Gm6554			
Rgs14	RGS14	ortholog_one2one	1
Gm54047			
Tpi-rs10			
Gm32960			
Gm58904			
Gm56291			
Gm9860			
Gm15677			
Gm55311			
D630023O14Rik			
Gm7788			
Sun2	SUN2	ortholog_one2one	1
Gm37853			
Gm58905			
Gsk3a	GSK3A	ortholog_one2one	1
Gm49966			
Nrp2	NRP2	ortholog_one2one	1
4933435E02Rik			
Gm50147			
Gm6052			
Gm58943			
Gm58906			
Gm5238			
Gm20616			
Gm58907			
Rps19-ps13			
Gm31205			
Gm58944			
Gm58945			
Gm58946			
Gm58947			
Gm3720			
Gm58948			
Gm58949			
Gm31355			
Gm58908			
Gm58950			
Slc34a1	SLC34A1	ortholog_one2one	1
Rpl37a-ps2			
Gm18786			
Gm43709			
Shox2	SHOX2	ortholog_one2one	1
Gm58909			
Gm58951			
Gm48860			
1700018L02Rik			
Or2t1	OR2T1	ortholog_one2one	1
Gm58952			
Gm9028			
Gm58954			
			
Rps18-ps2			
Gm58910			
Gm23423	RNU6-844P	ortholog_one2one	0
Gm136	C6orf163	ortholog_one2one	1
Gm50090			
Gm58911			
Gm48859			
Gm3895			
Gm45879			
			
Csnk2a1-ps1			
Emilin3	EMILIN3	ortholog_one2one	1
Or2t6	OR2T6	ortholog_one2one	1
Gm16541			
Clvs1	CLVS1	ortholog_one2one	1
Gm7575			
Gm58912			
BC023105			
Gm14228			
Psmd6	PSMD6	ortholog_one2one	1
BC023105			
Gm58914			
Chd6	CHD6	ortholog_one2one	1
Gm58915			
Gm58916			
Gm5241			
			
Slc25a46	SLC25A46	ortholog_one2one	1
Arhgef15	ARHGEF15	ortholog_one2one	1
Gm25821			
Iah1	IAH1	ortholog_one2one	1
Gm23111			
Chil4	CHIA	ortholog_one2many	1
H2-K1			
Gm58955			
Gm58956			
B930094E09Rik			
Gm41854			
Sap130	SAP130	ortholog_one2one	1
Chst15	CHST15	ortholog_one2one	1
Atxn7	ATXN7	ortholog_one2one	1
Gm41812			
Gm22766			
Prps1l3			
Gm58957			
Gm58958			
Gm58960			
Tlx1os			
Gm11817			
Mipol1	MIPOL1	ortholog_one2one	1
Gm58961			
Smim8	SMIM8	ortholog_one2one	1
E330013P04Rik			
Gm6522			
Gm43212			
Chil6	CHIA	ortholog_one2many	1
Ssmem1	SSMEM1	ortholog_one2one	1
Gm44891			
Gm10584			
Gm45208			
Gm44892			
Adam15	ADAM15	ortholog_one2one	1
Gm44893			
Pfn3	PFN3	ortholog_one2one	1
F12	F12	ortholog_one2one	1
Gm35147			
Gm4587			
Praf2	PRAF2	ortholog_one2one	1
Erf	ERF	ortholog_one2one	1
Slc25a35	SLC25A35	ortholog_one2one	1
Ccdc120	CCDC120	ortholog_one2one	1
Gm43363			
Galnt11	GALNT11	ortholog_one2one	1
Cpa2	CPA2	ortholog_one2one	1
Plekhb1	PLEKHB1	ortholog_one2one	1
Gm25561			
Gm14243			
Gm58963			
Gm58965			
Gm14242			
Rangrf	RANGRF	ortholog_one2one	1
Gm14241			
Gm58968			
Gm11449			
Gm29229			
Gm28347			
Gm58970			
Gm50255			
Zfp292	ZNF292	ortholog_one2one	1
Fnbp1	FNBP1	ortholog_one2one	1
Gm58972			
Gm8630			
Gm32440			
Gm58976			
Gm58978			
Gm41836			
Gm58980			
Gm36787			
Rab11a	RAB11A	ortholog_one2one	1
Thoc7	THOC7	ortholog_one2one	1
Grk6	GRK6	ortholog_one2one	1
Gm58983			
Gm50329			
Gm58984			
9430030N17Rik			
Gm58985			
Psmd11	PSMD11	ortholog_one2one	1
Gm58986			
Pip5k1bos			
Gm11025			
Gm16246			
Gm2568			
Gm37291			
Gm8504			
Gm58987			
Gm54454			
Gm50060			
Gm22004			
Vash1	VASH1	ortholog_one2one	1
Ammecr1l	AMMECR1L	ortholog_one2one	1
Gm35460			
Smt3h2-ps			
Cpa4	CPA4	ortholog_one2one	1
Tfe3	TFE3	ortholog_one2one	1
Gm50341			
Gm55884			
Gm12363			
Acp5	ACP5	ortholog_one2one	1
Cga	CGA	ortholog_one2one	1
Gm58988			
Gm58989			
Angel1	ANGEL1	ortholog_one2one	1
Gm58990			
Gm58991			
Gm58992			
Gm58993			
E130116L18Rik			
Gm50182			
Rplp0			
Gm13781			
Gm58994			
Gm26533			
Raf1	RAF1	ortholog_one2one	1
Gm42064			
Polr2d	POLR2D	ortholog_one2one	1
Gm12362			
